date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,8,0.209148,0.240611,0.125786
2020-01-03,8,0.201176,0.115681,0.045762
2020-01-06,8,0.244023,-0.017673,0.017659
2020-01-07,8,0.235061,-0.038469,0.004718
2020-01-08,8,0.204785,0.044999,0.024946
2020-01-09,8,0.222305,-0.178753,-0.083709
2020-01-10,8,0.181605,0.067672,0.028439
2020-01-13,8,0.191583,0.013208,0.011633
2020-01-14,8,0.183883,-0.037508,-0.003745
2020-01-15,8,0.070019,-0.448468,-0.193289
2020-01-16,8,0.066959,-0.024014,-0.007215
2020-01-17,8,0.187855,-0.204241,-0.124931
2020-01-21,8,0.123701,-0.416090,-0.192461
2020-01-22,8,0.077211,0.112517,0.036363
2020-01-23,8,0.068369,-0.034628,-0.021693
2020-01-24,8,0.056131,-0.417395,-0.171248
2020-01-27,8,0.074574,-0.398761,-0.175522
2020-01-28,8,0.074550,0.149156,0.050505
2020-01-29,8,0.095730,-0.384229,-0.172089
2020-01-30,8,0.128781,0.156440,0.074838
2020-01-31,8,0.082068,-0.140706,-0.064382
2020-02-03,8,0.128067,-0.010158,-0.012299
2020-02-04,8,0.104699,0.288734,0.121321
2020-02-05,8,0.091353,0.630181,0.282737
2020-02-06,8,-0.003002,-0.176548,-0.083300
2020-02-07,8,0.104712,-0.306447,-0.127450
2020-02-10,8,0.145107,-0.152767,-0.089734
2020-02-11,8,0.098734,0.585905,0.268393
2020-02-12,8,0.047957,0.044378,0.016210
2020-02-13,8,0.078316,-0.101573,-0.048860
2020-02-14,8,0.098000,-0.353246,-0.173637
2020-02-18,8,0.123430,-0.008213,0.019508
2020-02-19,8,0.107203,0.253860,0.119160
2020-02-20,8,0.083992,0.045964,0.032017
2020-02-21,8,-0.032461,-0.420115,-0.124862
2020-02-24,8,0.023907,-0.519726,-0.192857
2020-02-25,8,0.008558,-0.508718,-0.190144
2020-02-26,8,-0.011984,-0.149701,-0.053001
2020-02-27,8,0.030232,0.287814,0.118199
2020-02-28,8,-0.032420,0.174867,0.048127
2020-03-02,8,-0.020624,-0.035639,-0.000252
2020-03-03,8,0.094255,-0.030114,-0.018475
2020-03-04,8,0.055575,-0.479239,-0.203914
2020-03-05,8,0.100991,-0.441883,-0.212377
2020-03-06,8,0.036213,-0.045721,-0.020768
2020-03-09,8,0.044925,-0.295259,-0.115570
2020-03-10,8,-0.058916,-0.073923,-0.017732
2020-03-11,8,0.050029,0.161900,0.064718
2020-03-12,8,-0.020938,-0.105271,-0.036061
2020-03-13,8,-0.041477,0.012537,0.005817
2020-03-16,8,0.030752,0.239164,0.077317
2020-03-17,8,-0.013664,-0.171558,-0.063815
2020-03-18,8,0.016739,0.059555,0.027575
2020-03-19,8,-0.032592,0.120286,0.033382
2020-03-20,8,0.043045,-0.440325,-0.178866
2020-03-23,8,-0.043286,-0.235526,-0.079772
2020-03-24,8,0.021921,-0.153358,-0.073517
2020-03-25,8,0.120213,-0.057490,-0.061759
2020-03-26,8,0.029792,0.233870,0.096939
2020-03-27,8,-0.004932,-0.122043,-0.032617
2020-03-30,8,-0.070712,-0.087080,-0.035246
2020-03-31,8,-0.049395,0.102303,0.031861
2020-04-01,8,-0.075822,0.032615,-0.011116
2020-04-02,8,-0.084706,-0.086936,-0.020480
2020-04-03,8,-0.005337,-0.067869,-0.034790
2020-04-06,8,-0.041180,0.364287,0.102977
2020-04-07,8,0.004181,-0.053486,-0.004376
2020-04-08,8,-0.006880,-0.289563,-0.111885
2020-04-09,8,-0.019729,-0.229589,-0.079832
2020-04-13,8,0.021945,0.291971,0.110012
2020-04-14,8,-0.060022,0.192530,0.062924
2020-04-15,8,-0.034591,0.115968,0.037143
2020-04-16,8,-0.080659,-0.182172,-0.048751
2020-04-17,8,-0.052897,-0.120281,-0.044802
2020-04-20,8,-0.019732,0.169741,0.027119
2020-04-21,8,-0.041245,-0.071964,-0.016687
2020-04-22,8,-0.046428,0.124442,0.032089
2020-04-23,8,0.080542,-0.295403,-0.139964
2020-04-24,8,0.005100,-0.341410,-0.099712
2020-04-27,8,0.045286,0.303362,0.135150
2020-04-28,8,0.044994,0.197143,0.078163
2020-04-29,8,0.003138,-0.229886,-0.081188
2020-04-30,8,0.033065,-0.236529,-0.125714
2020-05-01,8,0.001886,0.248949,0.073469
2020-05-04,8,0.096704,-0.297344,-0.124394
2020-05-05,8,0.051603,0.209682,0.091585
2020-05-06,8,0.023125,-0.273989,-0.103361
2020-05-07,8,0.040401,0.170413,0.070660
2020-05-08,8,0.084706,0.164845,0.070480
2020-05-11,8,0.079241,-0.367382,-0.165596
2020-05-12,8,0.082104,-0.308202,-0.138816
2020-05-13,8,0.030442,-0.009748,-0.007616
2020-05-14,8,0.151328,0.007155,0.015337
2020-05-15,8,0.104907,-0.231480,-0.104607
2020-05-18,8,0.103046,0.392796,0.189568
2020-05-19,8,0.081050,-0.202589,-0.103601
2020-05-20,8,0.019403,-0.107963,-0.035066
2020-05-21,8,0.037572,0.438404,0.160192
2020-05-22,8,0.040607,-0.133737,-0.055222
2020-05-26,8,0.098758,0.264361,0.140780
2020-05-27,8,0.123252,0.070552,0.028151
2020-05-28,8,0.127121,0.047112,-0.010960
2020-05-29,8,0.089100,0.047308,0.005882
2020-06-01,8,0.111435,0.229960,0.109352
2020-06-02,8,0.230935,0.232378,0.158379
2020-06-03,8,0.224078,0.344932,0.242581
2020-06-04,8,0.182963,0.268123,0.173217
2020-06-05,8,0.085745,0.022286,0.037107
2020-06-08,8,0.072532,0.394236,0.176819
2020-06-09,8,0.214727,-0.227020,-0.128168
2020-06-10,8,0.169667,-0.111218,-0.059914
2020-06-11,8,0.180922,-0.249730,-0.132373
2020-06-12,8,0.159544,0.333525,0.183078
2020-06-15,8,0.238667,0.203285,0.126916
2020-06-16,8,0.069630,0.282495,0.123979
2020-06-17,8,0.080359,-0.296616,-0.138467
2020-06-18,8,0.009940,-0.167135,-0.063401
2020-06-19,8,0.069959,0.099467,0.042168
2020-06-22,8,0.050642,-0.105081,-0.033140
2020-06-23,8,0.066318,0.108438,0.047611
2020-06-24,8,0.057613,-0.116277,-0.036879
2020-06-25,8,0.085666,0.195558,0.083025
2020-06-26,8,0.045080,-0.218903,-0.098848
2020-06-29,8,0.028956,0.140037,0.064370
2020-06-30,8,0.162264,0.383941,0.205126
2020-07-01,8,0.163169,-0.400538,-0.214802
2020-07-02,8,0.155016,0.222073,0.109112
2020-07-06,8,0.186726,0.332653,0.198019
2020-07-07,8,0.230753,-0.388080,-0.245546
2020-07-08,8,0.247275,0.015176,0.031885
2020-07-09,8,0.276021,-0.330780,-0.226567
2020-07-10,8,0.343876,0.443900,0.319772
2020-07-13,8,0.150605,0.120257,0.048391
2020-07-14,8,0.105587,0.134239,0.080216
2020-07-15,8,-0.010615,0.378590,0.103879
2020-07-16,8,0.039878,-0.134313,-0.021736
2020-07-17,8,0.046215,-0.219891,-0.117967
2020-07-20,8,-0.015624,-0.023966,-0.000009
2020-07-21,8,0.003628,0.318383,0.121529
2020-07-22,8,0.089399,-0.160060,-0.075506
2020-07-23,8,0.106558,-0.069055,-0.019939
2020-07-24,8,0.198079,0.074636,0.042937
2020-07-27,8,0.109212,-0.076591,-0.052758
2020-07-28,8,0.174038,-0.262841,-0.149819
2020-07-29,8,0.253249,0.336535,0.197923
2020-07-30,8,0.222754,-0.056529,-0.031645
2020-07-31,8,0.187512,-0.244435,-0.111357
2020-08-03,8,0.240971,0.223161,0.125750
2020-08-04,8,0.193085,0.049756,0.036531
2020-08-05,8,0.211634,0.256783,0.153061
2020-08-06,8,0.154437,0.108769,0.035114
2020-08-07,8,0.184137,0.202377,0.108187
2020-08-10,8,0.089220,0.191226,0.098139
2020-08-11,8,0.131086,0.127506,0.073589
2020-08-12,8,0.169055,-0.169732,-0.063661
2020-08-13,8,0.201171,-0.258506,-0.146724
2020-08-14,8,0.209624,0.283292,0.150972
2020-08-17,8,0.166809,-0.308586,-0.150325
2020-08-18,8,0.215052,-0.213625,-0.110228
2020-08-19,8,0.233819,-0.133503,-0.077515
2020-08-20,8,0.219712,-0.108529,-0.072953
2020-08-21,8,0.208369,-0.295765,-0.179904
2020-08-24,8,0.208465,0.084616,0.047023
2020-08-25,8,0.207251,0.083708,0.060684
2020-08-26,8,0.161937,-0.241276,-0.113983
2020-08-27,8,0.116663,0.285261,0.142358
2020-08-28,8,0.080681,-0.172662,-0.091809
2020-08-31,8,0.218576,-0.151519,-0.065222
2020-09-01,8,0.149030,0.207218,0.120810
2020-09-02,8,0.120758,-0.060900,-0.040276
2020-09-03,8,0.032307,0.106767,0.054298
2020-09-04,8,0.131219,0.199510,0.089736
2020-09-08,8,0.049693,-0.034102,0.003169
2020-09-09,8,0.104198,-0.043800,-0.013782
2020-09-10,8,0.187597,-0.310378,-0.159436
2020-09-11,8,0.164181,0.109977,0.048115
2020-09-14,8,0.184994,0.029345,-0.019736
2020-09-15,8,0.104040,0.007157,0.003733
2020-09-16,8,0.195558,0.078041,0.072917
2020-09-17,8,0.044311,0.213423,0.079808
2020-09-18,8,0.074961,0.075358,0.040996
2020-09-21,8,0.086620,0.017770,-0.000456
2020-09-22,8,0.120274,0.049805,0.011104
2020-09-23,8,0.146277,-0.069779,-0.026146
2020-09-24,8,0.150740,-0.201930,-0.097293
2020-09-25,8,0.107273,-0.179234,-0.081498
2020-09-28,8,0.068255,0.266228,0.113794
2020-09-29,8,0.029496,-0.029437,-0.004091
2020-09-30,8,0.033362,0.008741,0.015583
2020-10-01,8,0.121394,-0.172278,-0.094750
2020-10-02,8,0.164622,0.276102,0.150835
2020-10-05,8,0.084091,0.407617,0.181569
2020-10-06,8,0.026626,-0.147832,-0.061675
2020-10-07,8,0.165465,0.107667,0.065700
2020-10-08,8,0.043855,0.204078,0.112209
2020-10-09,8,0.027141,-0.209429,-0.086831
2020-10-12,8,0.106589,-0.021706,-0.009688
2020-10-13,8,0.123948,-0.070940,-0.042881
2020-10-14,8,0.123032,0.169572,0.085608
2020-10-15,8,0.214931,0.135283,0.088139
2020-10-16,8,0.126431,-0.118571,-0.052773
2020-10-19,8,0.278937,-0.118475,-0.078177
2020-10-20,8,0.233554,0.346404,0.225853
2020-10-21,8,0.138844,-0.070650,-0.063373
2020-10-22,8,0.159376,0.167795,0.123265
2020-10-23,8,0.166164,0.026270,-0.013296
2020-10-26,8,0.238748,-0.080874,-0.057395
2020-10-27,8,0.085851,-0.275181,-0.138848
