date,model_ret,model_equity,model_rebalanced,model_cost,model_traded,naive_ret,naive_equity,naive_rebalanced,naive_cost,naive_traded
2015-01-02,-0.00326834,99.6732,1,0.025084,200.000000,0.00000000,100.0000,0,0.000000,0.000000
2015-01-05,-0.01696092,97.9771,0,0.000000,0.000000,0.00100563,100.1006,1,0.047157,200.000000
2015-01-06,-0.00549043,97.4280,1,0.040063,181.641970,0.01223753,101.3243,0,0.000000,0.000000
2015-01-07,-0.00160477,97.2676,1,0.029107,120.733880,0.00307885,101.6322,1,0.038215,219.104328
2015-01-08,0.00120232,97.3878,1,0.037798,223.046870,-0.00658411,100.9738,0,0.000000,0.000000
2015-01-09,0.00756283,98.1441,1,0.042737,283.994110,0.01268128,102.2419,0,0.000000,0.000000
2015-01-12,0.00179934,98.3240,1,0.031656,180.865540,0.01078937,103.3209,0,0.000000,0.000000
2015-01-13,-0.00169268,98.1547,0,0.000000,0.000000,0.00165810,103.4867,1,0.051390,203.420600
2015-01-14,-0.00327852,97.8269,0,0.000000,0.000000,0.01037373,104.5240,1,0.054617,320.940180
2015-01-15,-0.01289928,96.5370,1,0.026058,182.947993,0.00932284,105.4563,1,0.038256,239.960730
2015-01-16,0.00404820,96.9418,1,0.027370,159.473750,0.00620425,106.0767,1,0.043315,259.027520
2015-01-20,-0.00175969,96.7658,1,0.042449,222.360670,-0.00095178,105.9816,0,0.000000,0.000000
2015-01-21,0.00409096,97.1749,1,0.025714,200.913700,0.00063573,106.0451,1,0.057917,322.054929
2015-01-22,0.01597758,98.7727,1,0.031352,222.219570,-0.00219282,105.8259,1,0.048462,301.528770
2015-01-23,0.00020370,98.7930,1,0.049150,243.980150,0.00001002,105.8269,0,0.000000,0.000000
2015-01-26,0.00866638,99.6597,1,0.020922,121.353540,-0.00484784,105.3421,1,0.037464,282.316221
2015-01-27,-0.00354223,99.3054,0,0.000000,0.000000,-0.00281445,105.0606,1,0.053575,361.373840
2015-01-28,-0.00685205,98.6202,1,0.037045,221.280872,-0.00184216,104.8764,0,0.000000,0.000000
2015-01-29,-0.00310411,98.3098,1,0.025201,140.591180,-0.00377087,104.4993,0,0.000000,0.000000
2015-01-30,-0.00377856,97.9320,1,0.050736,221.560030,-0.01415338,103.0840,1,0.052268,279.910846
2015-02-02,0.00552040,98.4840,1,0.039620,179.943880,0.00381765,103.4658,0,0.000000,0.000000
2015-02-03,0.01039459,99.5235,1,0.062411,262.857620,0.00425315,103.8911,1,0.067115,299.538821
2015-02-04,-0.02324746,97.1987,1,0.043446,243.963030,-0.01880632,102.0104,0,0.000000,0.000000
2015-02-05,0.01139414,98.3381,1,0.032476,183.318020,-0.00830371,101.1801,1,0.065881,382.864719
2015-02-06,-0.02640072,95.6981,1,0.050202,222.703930,-0.01258898,99.9212,1,0.047508,321.833850
