#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00211739,0.0128435,0.0451355
0.00439881,0.00211739,0.0387978
0.0249564,0.00439881,0.034523
0.0530342,0.0249564,0.049591
0.0757091,0.0530342,0.0703655
0.0696304,0.0757091,0.0921161
0.067498,0.0696304,0.087048
0.127724,0.067498,0.0842188
0.10079,0.127724,0.134033
0.0704356,0.10079,0.11124
0.0541028,0.0704356,0.0852056
0.10832,0.0541028,0.0719728
0.0851778,0.10832,0.116727
0.15111,0.0851778,0.0986154
0.00991595,0.15111,0.157124
0.00523383,0.00991595,0.0434118
0.00536306,0.00523383,0.0355688
0.00436401,0.00536306,0.0328208
0.00523383,0.00436401,0.0313473
0.00516922,0.00523383,0.0288209
0.00420496,0.00516922,0.0272048
0.00524874,0.00420496,0.0265766
0.00586507,0.00524874,0.024662
0.00580046,0.00586507,0.0224991
