#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.158064,0.179914,0.18767
0.152586,0.158064,0.1623
0.139067,0.152586,0.155369
0.0257069,0.139067,0.143825
0.00587004,0.0257069,0.0564252
0.00587004,0.00587004,0.0102079
0.00587004,0.00587004,0.0150014
0.00587004,0.00587004,0.0236981
0.00587004,0.00587004,0.0121042
0.00587004,0.00587004,0.0112917
0.0978573,0.00587004,0.0216983
0.158804,0.0978573,0.0908522
0.136527,0.158804,0.149571
0.0808088,0.136527,0.131713
0.0520351,0.0808088,0.082953
0.00587004,0.0520351,0.0663394
0.00587004,0.00587004,0.0164301
0.00587004,0.00587004,0.0131562
0.00587004,0.00587004,0.0135821
0.00587004,0.00587004,0.0039291
0.0371637,0.00587004,0.0172311
0.0554299,0.0371637,0.0454201
0.0715241,0.0554299,0.0598434
0.0265618,0.0715241,0.0691543
