#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.00118197
0.0495897,0.00587004,0.00323111
0.0407772,0.0495897,0.0488259
0.0304189,0.0407772,0.0323902
0.0485509,0.0304189,0.0211691
0.0712756,0.0485509,0.0400931
0.113822,0.0712756,0.063274
0.108797,0.113822,0.107056
0.123326,0.108797,0.101644
0.176405,0.123326,0.117711
0.160474,0.176405,0.169623
0.170997,0.160474,0.154805
0.170927,0.170997,0.166555
0.195247,0.170927,0.167934
0.216869,0.195247,0.192585
0.240876,0.216869,0.213438
0.201788,0.240876,0.234837
0.163993,0.201788,0.198544
0.157681,0.163993,0.164131
0.135682,0.157681,0.15822
0.147974,0.135682,0.138547
0.151801,0.147974,0.152157
0.141224,0.151801,0.155131
0.132899,0.141224,0.145557
