#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.825763,0.844138,0.788996
0.971858,0.825763,0.777718
1.00171,0.971858,0.832929
0.895179,1.00171,0.844472
0.87567,0.895179,0.820314
0.737434,0.87567,0.821402
0.690379,0.737434,0.766655
0.72883,0.690379,0.740864
0.669896,0.72883,0.757246
0.564175,0.669896,0.721419
0.660775,0.564175,0.645229
0.552738,0.660775,0.706083
0.537753,0.552738,0.626148
0.636743,0.537753,0.608752
0.684071,0.636743,0.678276
0.898857,0.684071,0.723173
0.937328,0.898857,0.829747
0.908599,0.937328,0.846978
0.808555,0.908599,0.84121
0.813327,0.808555,0.805112
0.767425,0.813327,0.808366
0.799216,0.767425,0.789024
0.829217,0.799216,0.798186
0.829436,0.829217,0.806447
