#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.085983,0.193125,0.198458
0.101312,0.085983,0.0963139
0.193731,0.101312,0.101039
0.249464,0.193731,0.181722
0.25278,0.249464,0.233153
0.130389,0.25278,0.234986
0.123723,0.130389,0.131858
0.159694,0.123723,0.126408
0.247327,0.159694,0.17121
0.212112,0.247327,0.248968
0.246895,0.212112,0.223674
0.300287,0.246895,0.247127
0.184804,0.300287,0.283819
0.148938,0.184804,0.183401
0.120115,0.148938,0.15005
0.0871113,0.120115,0.122713
0.252312,0.0871113,0.0940292
0.37452,0.252312,0.228547
0.236159,0.37452,0.336482
0.206605,0.236159,0.234077
0.159614,0.206605,0.214855
0.150708,0.159614,0.178258
0.125473,0.150708,0.167453
0.0858537,0.125473,0.137116
