#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0386697,0.0381677,0.0439882
0.0475319,0.0386697,0.0462026
0.0310749,0.0475319,0.0504959
0.0164222,0.0310749,0.0309481
0.0143148,0.0164222,0.0125029
0.0127441,0.0143148,0.00818097
0.0167453,0.0127441,0.00298999
0.0329488,0.0167453,0.0086744
0.0447436,0.0329488,0.028418
0.0585265,0.0447436,0.0533162
0.0608626,0.0585265,0.0666024
0.0563345,0.0608626,0.0708015
0.0509367,0.0563345,0.0669479
0.0423578,0.0509367,0.0651517
0.0511156,0.0423578,0.0537175
0.0553106,0.0511156,0.0590253
0.0403845,0.0553106,0.0635663
0.0295242,0.0403845,0.0480929
0.0138326,0.0295242,0.0348503
0.00679951,0.0138326,0.0143494
0.00587004,0.00679951,0.0046263
0.0147571,0.00587004,0.0258075
0.0159053,0.0147571,0.0282315
0.00696353,0.0159053,0.0296782
