#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.927497,0.86571,0.77196
0.785766,0.927497,0.805953
0.940087,0.785766,0.717418
0.799936,0.940087,0.811208
0.701816,0.799936,0.726879
0.939982,0.701816,0.654743
0.958025,0.939982,0.811327
0.772371,0.958025,0.821148
0.552863,0.772371,0.70944
0.677103,0.552863,0.529138
0.834222,0.677103,0.636442
0.882236,0.834222,0.752822
0.720996,0.882236,0.783178
0.608268,0.720996,0.671051
0.368655,0.608268,0.577787
0.353724,0.368655,0.360918
0.577889,0.353724,0.342908
0.576596,0.577889,0.55026
0.756401,0.576596,0.54874
0.527901,0.756401,0.696551
0.509625,0.527901,0.504975
0.36867,0.509625,0.487703
0.34081,0.36867,0.357495
0.338991,0.34081,0.330365
