#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.419069,0.397026,0.378273
0.364977,0.419069,0.401773
0.372532,0.364977,0.350157
0.244623,0.372532,0.368459
0.281205,0.244623,0.256695
0.407324,0.281205,0.289875
0.540645,0.407324,0.405709
0.367581,0.540645,0.524729
0.305426,0.367581,0.372971
0.381076,0.305426,0.319501
0.431167,0.381076,0.389851
0.36528,0.431167,0.437471
0.31739,0.36528,0.379627
0.278487,0.31739,0.333581
0.268476,0.278487,0.296013
0.232292,0.268476,0.279864
0.187195,0.232292,0.243248
0.125508,0.187195,0.198485
0.0743174,0.125508,0.140771
0.0879761,0.0743174,0.0928195
0.0771555,0.0879761,0.0948635
0.0664493,0.0771555,0.0810933
0.0770512,0.0664493,0.07154
0.0930608,0.0770512,0.0845313
