#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.136249,0.142959,0.156024
0.169958,0.136249,0.139503
0.139236,0.169958,0.161485
0.199288,0.139236,0.139776
0.262248,0.199288,0.190953
0.179924,0.262248,0.242457
0.13513,0.179924,0.179888
0.135096,0.13513,0.14377
0.124697,0.135096,0.138179
0.145161,0.124697,0.134003
0.112222,0.145161,0.150234
0.0603009,0.112222,0.122186
0.0417862,0.0603009,0.0794265
0.0264873,0.0417862,0.0627914
0.0573236,0.0264873,0.0476783
0.0877922,0.0573236,0.0692052
0.100079,0.0877922,0.0927125
0.118947,0.100079,0.10336
0.106903,0.118947,0.11846
0.0972061,0.106903,0.110159
0.127222,0.0972061,0.1029
0.145822,0.127222,0.126503
0.133311,0.145822,0.14296
0.123758,0.133311,0.13391
