#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00363336,0.00355384,-0.0471181
0.00357372,0.00363336,-0.0427843
0.00361845,0.00357372,-0.0347318
0.0034594,0.00361845,-0.0332573
0.0034594,0.0034594,-0.0310014
0.00353396,0.0034594,-0.038467
0.0036433,0.00353396,-0.00445107
0.00365822,0.0036433,-0.0227437
0.00346934,0.00365822,-0.0203037
0.00339975,0.00346934,-0.0195788
0.00363833,0.00339975,-0.0198784
0.00366816,0.00363833,-0.015383
0.00326555,0.00366816,-0.0156782
0.00308662,0.00326555,-0.0142778
0.00369798,0.00308662,-0.0181476
0.0035936,0.00369798,-0.0223644
0.00368307,0.0035936,-0.0115093
0.00520401,0.00368307,-0.00751506
0.00578555,0.00520401,-0.00901231
0.00578555,0.00578555,-0.0134533
0.00532827,0.00578555,-0.0139575
0.00583525,0.00532827,-0.0158541
0.00583525,0.00583525,-0.0193157
0.00530342,0.00583525,-0.0240063
