#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.377408,0.238346,0.229739
0.339091,0.377408,0.387531
0.326605,0.339091,0.344401
0.164282,0.326605,0.3318
0.167786,0.164282,0.168232
0.229036,0.167786,0.169709
0.23842,0.229036,0.22693
0.27965,0.23842,0.230711
0.416087,0.27965,0.275796
0.338435,0.416087,0.42055
0.186698,0.338435,0.335832
0.159585,0.186698,0.178756
0.148038,0.159585,0.156055
0.137099,0.148038,0.147255
0.18383,0.137099,0.142836
0.146647,0.18383,0.192641
0.156861,0.146647,0.151948
0.204274,0.156861,0.157056
0.231884,0.204274,0.199784
0.167836,0.231884,0.223459
0.167503,0.167836,0.157383
0.0679951,0.167503,0.158281
0.151185,0.0679951,0.0622821
0.109915,0.151185,0.144773
