#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0683977,0.100198,0.107258
0.10074,0.0683977,0.0778953
0.0854362,0.10074,0.10472
0.068855,0.0854362,0.0938757
0.0343554,0.068855,0.0847279
0.0398924,0.0343554,0.0490751
0.0912367,0.0398924,0.0560832
0.136984,0.0912367,0.0984599
0.297633,0.136984,0.137801
0.467059,0.297633,0.281588
0.500127,0.467059,0.430851
0.478133,0.500127,0.458807
0.595305,0.478133,0.442103
0.628726,0.595305,0.535393
0.530789,0.628726,0.561575
0.48443,0.530789,0.493083
0.523115,0.48443,0.457554
0.196574,0.523115,0.489892
0.00587004,0.196574,0.239933
0.00874791,0.00587004,0.0913358
0.596244,0.00874791,0.0823369
0.613944,0.596244,0.534919
0.626956,0.613944,0.55459
0.573942,0.626956,0.560731
