#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0445795,0.0588645,0.0589879
0.0537748,0.0445795,0.0446946
0.0453251,0.0537748,0.0525843
0.0333961,0.0453251,0.0456591
0.0231521,0.0333961,0.032874
0.00628259,0.0231521,0.0206042
0.00587004,0.00628259,-0.00499416
0.00587004,0.00587004,0.0110254
0.00587004,0.00587004,0.0172485
0.0278442,0.00587004,0.0187616
0.0233509,0.0278442,0.0271733
0.0201749,0.0233509,0.0207167
0.0329985,0.0201749,0.0180611
0.0178139,0.0329985,0.0376781
0.0262089,0.0178139,0.0167878
0.0469554,0.0262089,0.0271414
0.100984,0.0469554,0.049866
0.203115,0.100984,0.0997883
0.271772,0.203115,0.201729
0.427176,0.271772,0.268374
0.410396,0.427176,0.404103
0.371726,0.410396,0.389948
0.246313,0.371726,0.355758
0.190724,0.246313,0.237515
