#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.279391,0.268451,0.266
0.274982,0.279391,0.274676
0.301594,0.274982,0.266954
0.329816,0.301594,0.28973
0.306848,0.329816,0.319792
0.355945,0.306848,0.301012
0.274421,0.355945,0.346156
0.454121,0.274421,0.271084
0.412051,0.454121,0.430277
0.468863,0.412051,0.397075
0.337068,0.468863,0.445847
0.303155,0.337068,0.33663
0.325641,0.303155,0.305038
0.270787,0.325641,0.325998
0.318439,0.270787,0.276397
0.23096,0.318439,0.319442
0.202275,0.23096,0.237871
0.453604,0.202275,0.210905
0.42992,0.453604,0.430034
0.329384,0.42992,0.407145
0.263357,0.329384,0.32151
0.266453,0.263357,0.262419
0.21165,0.266453,0.264841
0.158173,0.21165,0.225297
