#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.0124622
0.00705797,0.00587004,0.0139962
0.0518065,0.00705797,0.0120752
0.0390375,0.0518065,0.0582323
0.00587004,0.0390375,0.0448447
0.0138823,0.00587004,0.0197456
0.0103384,0.0138823,0.0225084
0.00587004,0.0103384,0.0290669
0.0467566,0.00587004,0.0168016
0.0375166,0.0467566,0.0552245
0.0121725,0.0375166,0.0490139
0.00587004,0.0121725,0.0291345
0.00708779,0.00587004,0.0222354
0.0122272,0.00708779,0.0241998
0.0102987,0.0122272,0.0217666
0.0765889,0.0102987,0.0268084
0.00587004,0.0765889,0.0780043
0.014111,0.00587004,0.0159086
0.00587004,0.014111,0.0333785
0.00587004,0.00587004,0.0136167
0.0276255,0.00587004,0.016258
0.0509864,0.0276255,0.0404002
0.0419154,0.0509864,0.0578832
0.0162532,0.0419154,0.0527285
