#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.584281,0.534557,0.516366
0.42908,0.584281,0.554097
0.396613,0.42908,0.424323
0.270435,0.396613,0.390595
0.225303,0.270435,0.286787
0.314139,0.225303,0.241346
0.361453,0.314139,0.320042
0.400087,0.361453,0.351787
0.303597,0.400087,0.383953
0.449677,0.303597,0.299596
0.394481,0.449677,0.426108
0.388889,0.394481,0.380677
0.408711,0.388889,0.37762
0.384968,0.408711,0.395713
0.359981,0.384968,0.370851
0.352118,0.359981,0.35132
0.328186,0.352118,0.341372
0.306798,0.328186,0.320755
0.274818,0.306798,0.301807
0.0917536,0.274818,0.272104
0.233579,0.0917536,0.125758
0.278601,0.233579,0.234706
0.332898,0.278601,0.274535
0.309189,0.332898,0.327037
