#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.132571,0.123768,0.118748
0.116814,0.132571,0.122289
0.103359,0.116814,0.107684
0.124911,0.103359,0.0940402
0.147099,0.124911,0.117328
0.151423,0.147099,0.140693
0.125239,0.151423,0.150517
0.143605,0.125239,0.123605
0.11592,0.143605,0.13624
0.0960232,0.11592,0.115738
0.124936,0.0960232,0.0988044
0.116059,0.124936,0.123431
0.116839,0.116059,0.112355
0.14525,0.116839,0.113613
0.15777,0.14525,0.137712
0.136085,0.15777,0.148994
0.0794867,0.136085,0.13141
0.0735321,0.0794867,0.0823416
0.0753413,0.0735321,0.0790578
0.128619,0.0753413,0.0819165
0.149659,0.128619,0.125914
0.113181,0.149659,0.144793
0.0895467,0.113181,0.110187
0.0977926,0.0895467,0.0890737
