#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.545412,0.472297,0.493918
0.635849,0.545412,0.576096
0.598307,0.635849,0.668976
0.510197,0.598307,0.634546
0.38951,0.510197,0.542857
0.322291,0.38951,0.405646
0.356472,0.322291,0.328875
0.373804,0.356472,0.370321
0.422961,0.373804,0.382892
0.34769,0.422961,0.439131
0.436043,0.34769,0.355748
0.494923,0.436043,0.452461
0.578117,0.494923,0.517994
0.600479,0.578117,0.609019
0.548414,0.600479,0.634309
0.545362,0.548414,0.583067
0.545705,0.545362,0.579697
0.618214,0.545705,0.580787
0.502463,0.618214,0.651002
0.456223,0.502463,0.530391
0.465582,0.456223,0.474285
0.365459,0.465582,0.484306
0.453832,0.365459,0.370519
0.467158,0.453832,0.471042
