#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.241467,0.290888,0.289888
0.0873647,0.241467,0.243029
0.1427,0.0873647,0.133385
0.195734,0.1427,0.152526
0.204438,0.195734,0.192541
0.214021,0.204438,0.202092
0.221829,0.214021,0.205785
0.197877,0.221829,0.214883
0.157169,0.197877,0.198478
0.157313,0.157169,0.165463
0.210695,0.157313,0.167725
0.209999,0.210695,0.214481
0.216555,0.209999,0.211215
0.224881,0.216555,0.216105
0.238062,0.224881,0.222425
0.257213,0.238062,0.234751
0.249017,0.257213,0.25254
0.173308,0.249017,0.244032
0.139519,0.173308,0.172203
0.129519,0.139519,0.138924
0.103717,0.129519,0.129518
0.117764,0.103717,0.110927
0.0224513,0.117764,0.128204
0.0382522,0.0224513,0.0694858
