#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.36602,0.325874,0.322196
0.454553,0.36602,0.357815
0.428036,0.454553,0.434981
0.479281,0.428036,0.412069
0.580717,0.479281,0.462523
0.61805,0.580717,0.540082
0.68177,0.61805,0.571835
0.690841,0.68177,0.611849
0.712065,0.690841,0.617163
0.666009,0.712065,0.63244
0.555139,0.666009,0.605051
0.469489,0.555139,0.528455
0.494962,0.469489,0.462778
0.533374,0.494962,0.482116
0.536331,0.533374,0.51268
0.526793,0.536331,0.513863
0.467079,0.526793,0.504056
0.487462,0.467079,0.453852
0.508845,0.487462,0.470716
0.457257,0.508845,0.48786
0.488203,0.457257,0.445657
0.529134,0.488203,0.470073
0.447918,0.529134,0.501176
0.287573,0.447918,0.435837
