#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00514437,0.00379242,-0.0432169
0.00584022,0.00514437,-0.0421194
0.00583028,0.00584022,-0.0413516
0.00541774,0.00583028,-0.0296262
0.0057607,0.00541774,-0.0382313
0.00579549,0.0057607,-0.0465152
0.00539786,0.00579549,-0.0224427
0.0058104,0.00539786,-0.0306773
0.00584519,0.0058104,-0.0316482
0.00373774,0.00584519,-0.0273316
0.00346934,0.00373774,-0.0171649
0.00353893,0.00346934,-0.0304423
0.00368804,0.00353893,-0.0243297
0.004702,0.00368804,-0.018779
0.00584519,0.004702,-0.0179795
0.00581537,0.00584519,-0.0199946
0.00539786,0.00581537,-0.0103133
0.00584022,0.00539786,-0.0218416
0.00581537,0.00584022,-0.0207533
0.00543762,0.00581537,-0.02717
0.00580046,0.00543762,-0.0329459
0.00583525,0.00580046,-0.0276467
0.00533821,0.00583525,-0.0273814
0.00534318,0.00533821,-0.0276373
