#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.399481,0.401106,0.398826
0.412896,0.399481,0.394082
0.431724,0.412896,0.40143
0.450477,0.431724,0.417587
0.453291,0.450477,0.435593
0.421411,0.453291,0.438699
0.432718,0.421411,0.417242
0.463733,0.432718,0.427677
0.516236,0.463733,0.453259
0.487775,0.516236,0.491557
0.484311,0.487775,0.472069
0.514099,0.484311,0.471278
0.524735,0.514099,0.493963
0.592169,0.524735,0.503971
0.622602,0.592169,0.55298
0.548573,0.622602,0.575882
0.601369,0.548573,0.52954
0.616315,0.601369,0.566936
0.663295,0.616315,0.579041
0.671968,0.663295,0.610975
0.676094,0.671968,0.619736
0.633408,0.676094,0.62535
0.681099,0.633408,0.603203
0.714962,0.681099,0.633521
