#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.302389,0.331118,0.323001
0.256627,0.302389,0.291649
0.236313,0.256627,0.243952
0.262532,0.236313,0.224073
0.235209,0.262532,0.251306
0.185968,0.235209,0.226341
0.14189,0.185968,0.181117
0.150613,0.14189,0.138168
0.149793,0.150613,0.144732
0.108981,0.149793,0.142944
0.0802571,0.108981,0.102751
0.100392,0.0802571,0.0772939
0.0867534,0.100392,0.0974254
0.0793077,0.0867534,0.0809423
0.063477,0.0793077,0.0707829
0.0718919,0.063477,0.0553335
0.100248,0.0718919,0.0630342
0.175023,0.100248,0.0901746
0.223161,0.175023,0.161837
0.227704,0.223161,0.209409
0.252228,0.227704,0.213633
0.15785,0.252228,0.237667
0.103404,0.15785,0.143212
0.133102,0.103404,0.0917415
