#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.435999,0.464136,0.44965
0.479708,0.435999,0.421202
0.521932,0.479708,0.459116
0.453415,0.521932,0.498118
0.626623,0.453415,0.434451
0.605698,0.626623,0.592395
0.627419,0.605698,0.575267
0.780095,0.627419,0.594732
0.614873,0.780095,0.715617
0.495281,0.614873,0.584848
0.61543,0.495281,0.476802
0.651277,0.61543,0.585262
0.785666,0.651277,0.616135
0.55744,0.785666,0.719933
0.654751,0.55744,0.5338
0.443255,0.654751,0.618412
0.28555,0.443255,0.428174
0.186142,0.28555,0.284981
0.0974248,0.186142,0.196867
0.0341964,0.0974248,0.118769
0.0425615,0.0341964,0.0605196
0.0456879,0.0425615,0.0622964
0.0434512,0.0456879,0.0624712
0.110845,0.0434512,0.0586471
