#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.374485,0.302802,0.300911
0.352456,0.374485,0.371657
0.298577,0.352456,0.353563
0.293303,0.298577,0.300865
0.418026,0.293303,0.296293
0.401365,0.418026,0.417652
0.404312,0.401365,0.401743
0.398099,0.404312,0.40464
0.340453,0.398099,0.398348
0.328399,0.340453,0.342098
0.294983,0.328399,0.329925
0.233683,0.294983,0.298596
0.212067,0.233683,0.239112
0.179133,0.212067,0.219003
0.168258,0.179133,0.187084
0.108076,0.168258,0.176459
0.161439,0.108076,0.12069
0.117818,0.161439,0.167151
0.111899,0.117818,0.129235
0.0958244,0.111899,0.121536
0.0830952,0.0958244,0.107306
0.0963015,0.0830952,0.0944543
0.118554,0.0963015,0.104725
0.128003,0.118554,0.12468
