#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.31399,0.205611,0.205875
0.332584,0.31399,0.316916
0.283228,0.332584,0.335976
0.365091,0.283228,0.285836
0.503959,0.365091,0.364372
0.380241,0.503959,0.505273
0.360528,0.380241,0.380441
0.465408,0.360528,0.35858
0.50959,0.465408,0.46614
0.754273,0.50959,0.512426
0.757032,0.754273,0.729111
0.715599,0.757032,0.734767
0.613228,0.715599,0.706889
0.577416,0.613228,0.624586
0.627916,0.577416,0.592837
0.675691,0.627916,0.634892
0.786139,0.675691,0.672869
0.848607,0.786139,0.754608
0.84556,0.848607,0.79389
0.939172,0.84556,0.793945
0.929888,0.939172,0.84426
0.778648,0.929888,0.842041
0.633577,0.778648,0.758431
0.572297,0.633577,0.64882
