#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.329891,0.274326,0.263109
0.24513,0.329891,0.321461
0.227227,0.24513,0.234798
0.422608,0.227227,0.218335
0.346805,0.422608,0.42741
0.285942,0.346805,0.334906
0.276871,0.285942,0.26868
0.455632,0.276871,0.269815
0.432241,0.455632,0.466637
0.440233,0.432241,0.439085
0.26023,0.440233,0.449866
0.163576,0.26023,0.254618
0.172627,0.163576,0.164165
0.235125,0.172627,0.174112
0.463569,0.235125,0.236597
0.278342,0.463569,0.484778
0.368595,0.278342,0.278671
0.386722,0.368595,0.377916
0.565418,0.386722,0.392857
0.604132,0.565418,0.591545
0.633075,0.604132,0.630211
0.610067,0.633075,0.658189
0.479957,0.610067,0.637461
0.481622,0.479957,0.497084
