#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.326247,0.23423,0.253025
0.293348,0.326247,0.321777
0.306733,0.293348,0.289065
0.262169,0.306733,0.303033
0.157706,0.262169,0.270885
0.106779,0.157706,0.178365
0.165763,0.106779,0.13336
0.193965,0.165763,0.173914
0.270479,0.193965,0.196359
0.385962,0.270479,0.261373
0.34763,0.385962,0.356788
0.291027,0.34763,0.327062
0.319741,0.291027,0.279886
0.353152,0.319741,0.301836
0.411316,0.353152,0.33285
0.289491,0.411316,0.384233
0.328419,0.289491,0.287059
0.447774,0.328419,0.315793
0.513969,0.447774,0.415057
0.529054,0.513969,0.47013
0.379043,0.529054,0.484707
0.317524,0.379043,0.366416
0.209905,0.317524,0.313558
0.331317,0.209905,0.221131
