#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0636311,0.0493064,0.052515
0.0838457,0.0636311,0.0697907
0.0611856,0.0838457,0.0890053
0.0935082,0.0611856,0.0647224
0.0890944,0.0935082,0.0969526
0.0934286,0.0890944,0.0901187
0.0884433,0.0934286,0.0943084
0.0854859,0.0884433,0.0892605
0.0685269,0.0854859,0.0867822
0.0426908,0.0685269,0.0696486
0.0467019,0.0426908,0.0446075
0.0341616,0.0467019,0.0510629
0.0385504,0.0341616,0.0392755
0.0346338,0.0385504,0.0441316
0.0290719,0.0346338,0.0396976
0.0210248,0.0290719,0.0340154
0.0188428,0.0210248,0.0285508
0.0250757,0.0188428,0.0298196
0.0568912,0.0250757,0.0304865
0.0528205,0.0568912,0.060215
0.0385753,0.0528205,0.0548583
0.0446988,0.0385753,0.0409616
0.0480837,0.0446988,0.0480018
0.0281474,0.0480837,0.0520872
