#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0632185,0.0937269,0.103105
0.0571994,0.0632185,0.0718102
0.0510212,0.0571994,0.0631863
0.0456581,0.0510212,0.0629898
0.0765193,0.0456581,0.0592665
0.0456134,0.0765193,0.0806601
0.0675726,0.0456134,0.055177
0.0716483,0.0675726,0.0692215
0.0500569,0.0716483,0.0799164
0.0227694,0.0500569,0.075989
0.0219891,0.0227694,0.0586207
0.0484962,0.0219891,0.0606011
0.0330681,0.0484962,0.0763918
0.0334757,0.0330681,0.0539487
0.0246234,0.0334757,0.0578215
0.0276802,0.0246234,0.0491103
0.0205725,0.0276802,0.0406451
0.0499575,0.0205725,0.0329558
0.0583873,0.0499575,0.0553915
0.0327251,0.0583873,0.0597866
0.0236492,0.0327251,0.0494651
0.0235696,0.0236492,0.0539052
0.00587004,0.0235696,0.0582715
0.00587004,0.00587004,0.0471454
