#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.202877,0.202435,0.20377
0.200645,0.202877,0.199476
0.198602,0.200645,0.194329
0.209284,0.198602,0.192175
0.20738,0.209284,0.208789
0.210496,0.20738,0.205669
0.202454,0.210496,0.214211
0.201689,0.202454,0.202565
0.207887,0.201689,0.201562
0.201122,0.207887,0.20801
0.185277,0.201122,0.200979
0.171345,0.185277,0.18783
0.162259,0.171345,0.173086
0.178502,0.162259,0.165827
0.200357,0.178502,0.180489
0.185595,0.200357,0.197773
0.202728,0.185595,0.185475
0.230035,0.202728,0.197481
0.185023,0.230035,0.22227
0.170554,0.185023,0.187548
0.191331,0.170554,0.178206
0.214811,0.191331,0.195305
0.205158,0.214811,0.216918
0.180848,0.205158,0.207073
