#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00546247,0.0058601,-0.0498608
0.00586507,0.00546247,-0.0465268
0.00586507,0.00586507,-0.0470023
0.00557679,0.00586507,-0.0433924
0.00586507,0.00557679,-0.0383383
0.0058601,0.00586507,-0.042504
0.00553206,0.0058601,-0.0174106
0.00585513,0.00553206,-0.024683
0.00583028,0.00585513,-0.028989
0.00536803,0.00583028,-0.0223605
0.00575572,0.00536803,-0.0238068
0.00580046,0.00575572,-0.0304861
0.00361845,0.00580046,-0.0265782
0.00358366,0.00361845,-0.0293519
0.00389182,0.00358366,-0.0269048
0.00407573,0.00389182,-0.0135228
0.00565135,0.00407573,-0.016279
0.00583525,0.00565135,-0.0124513
0.00553703,0.00583525,-0.0107393
0.00562649,0.00553703,-0.00919073
0.00582531,0.00562649,-0.0238523
0.00561158,0.00582531,-0.0176141
0.00550223,0.00561158,-0.0215879
0.00584519,0.00550223,-0.0230245
