#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.243187,0.175594,0.154083
0.251771,0.243187,0.245214
0.290848,0.251771,0.271414
0.312256,0.290848,0.321287
0.244106,0.312256,0.347771
0.181673,0.244106,0.270239
0.168089,0.181673,0.195413
0.154316,0.168089,0.177684
0.152949,0.154316,0.15938
0.176578,0.152949,0.156333
0.148844,0.176578,0.181936
0.193329,0.148844,0.148511
0.212311,0.193329,0.199109
0.204612,0.212311,0.219439
0.194527,0.204612,0.210069
0.191594,0.194527,0.198954
0.237978,0.191594,0.195927
0.207385,0.237978,0.249283
0.194879,0.207385,0.213396
0.165992,0.194879,0.198516
0.166479,0.165992,0.165094
0.16284,0.166479,0.16652
0.181529,0.16284,0.16362
0.159575,0.181529,0.185178
