#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.171976,0.107942,0.118194
0.204617,0.171976,0.170159
0.27198,0.204617,0.198902
0.219339,0.27198,0.258067
0.173671,0.219339,0.217529
0.177578,0.173671,0.173547
0.118484,0.177578,0.178967
0.117406,0.118484,0.124122
0.10584,0.117406,0.125535
0.0776575,0.10584,0.115212
0.0691433,0.0776575,0.0882682
0.0701175,0.0691433,0.0826219
0.0846012,0.0701175,0.0814199
0.103538,0.0846012,0.094546
0.0940002,0.103538,0.110716
0.111367,0.0940002,0.100563
0.125642,0.111367,0.115601
0.117744,0.125642,0.127033
0.104761,0.117744,0.120429
0.0966992,0.104761,0.110542
0.163074,0.0966992,0.102454
0.077588,0.163074,0.159834
0.0561954,0.077588,0.0877195
0.0949446,0.0561954,0.0660029
