#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.616081,0.706264,0.639299
0.797173,0.616081,0.578683
0.721996,0.797173,0.694039
0.593799,0.721996,0.653165
0.783594,0.593799,0.577729
0.850843,0.783594,0.69673
0.741455,0.850843,0.734779
0.620823,0.741455,0.681052
0.575587,0.620823,0.604198
0.596811,0.575587,0.570991
0.8547,0.596811,0.588521
0.578689,0.8547,0.738013
0.596408,0.578689,0.574864
0.578048,0.596408,0.585267
0.54153,0.578048,0.570155
0.901303,0.54153,0.540522
0.708446,0.901303,0.75492
0.627583,0.708446,0.657462
0.583311,0.627583,0.606159
0.580528,0.583311,0.574044
0.811905,0.580528,0.569858
0.750138,0.811905,0.717624
0.755173,0.750138,0.684062
0.352421,0.755173,0.687663
