#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00472188,0.00548235,-0.0319303
0.00333514,0.00472188,-0.0279167
0.00339975,0.00333514,-0.0261885
0.00335005,0.00339975,-0.00978037
0.00353893,0.00335005,-0.00672792
0.00349916,0.00353893,-0.0077829
0.00341467,0.00349916,0.00673174
0.00531336,0.00341467,-0.00435546
0.0058104,0.00531336,-0.00352384
0.00570602,0.0058104,-0.0134909
0.00518413,0.00570602,-0.00802735
0.00581537,0.00518413,-0.0143277
0.00555194,0.00581537,-0.0232989
0.00400117,0.00555194,-0.022534
0.00357869,0.00400117,-0.0279663
0.00352898,0.00357869,-0.0309236
0.00335005,0.00352898,-0.0211093
0.00360354,0.00335005,-0.0222347
0.00370295,0.00360354,-0.0266574
0.00370295,0.00370295,-0.0264344
0.00521892,0.00370295,-0.0223875
0.0058104,0.00521892,-0.0220536
0.00573087,0.0058104,-0.0220654
0.00529348,0.00573087,-0.0215288
