#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00978175,0.00379087
0.00587004,0.00587004,-0.0099985
0.00587004,0.00587004,-0.00971475
0.0111635,0.00587004,0.000484523
0.019648,0.0111635,0.010291
0.0250359,0.019648,0.01453
0.0267457,0.0250359,0.0288958
0.0270688,0.0267457,0.0389003
0.016452,0.0270688,0.0439348
0.00587004,0.016452,0.037602
0.00587004,0.00587004,0.0296256
0.00587004,0.00587004,0.0232453
0.00587004,0.00587004,0.0161864
0.00587004,0.00587004,0.0127414
0.00587004,0.00587004,0.0115006
0.00587004,0.00587004,0.0124309
0.00587004,0.00587004,0.0118515
0.00587004,0.00587004,0.0120677
0.00587004,0.00587004,0.0140068
0.033088,0.00587004,0.013957
0.017133,0.033088,0.0411628
0.0119936,0.017133,0.0406617
0.01008,0.0119936,0.0380744
0.0199661,0.01008,0.0352182
