#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.233181,0.234175,0.239369
0.226586,0.233181,0.233311
0.213156,0.226586,0.225541
0.184675,0.213156,0.211632
0.278502,0.184675,0.19256
0.30975,0.278502,0.270924
0.315675,0.30975,0.300021
0.412494,0.315675,0.302864
0.36865,0.412494,0.389389
0.380663,0.36865,0.352824
0.403254,0.380663,0.366835
0.439547,0.403254,0.388143
0.370335,0.439547,0.41955
0.408741,0.370335,0.362697
0.494977,0.408741,0.394073
0.542594,0.494977,0.467014
0.496434,0.542594,0.504371
0.473028,0.496434,0.46897
0.45428,0.473028,0.448806
0.45422,0.45428,0.434308
0.438842,0.45422,0.435034
0.36351,0.438842,0.423843
0.379097,0.36351,0.357623
0.292946,0.379097,0.369005
