#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.148163,0.160961,0.15923
0.151766,0.148163,0.149824
0.11001,0.151766,0.153024
0.0992838,0.11001,0.112442
0.121452,0.0992838,0.102391
0.147228,0.121452,0.125101
0.120398,0.147228,0.1511
0.2595,0.120398,0.123752
0.243336,0.2595,0.257094
0.304258,0.243336,0.241351
0.171345,0.304258,0.29492
0.205899,0.171345,0.172774
0.200128,0.205899,0.207378
0.162666,0.200128,0.201228
0.163268,0.162666,0.165056
0.227038,0.163268,0.165681
0.330308,0.227038,0.226102
0.235955,0.330308,0.315393
0.244176,0.235955,0.231629
0.15702,0.244176,0.24057
0.0831747,0.15702,0.15957
0.111904,0.0831747,0.0879652
0.174208,0.111904,0.119038
0.204492,0.174208,0.180039
