#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0606886,0.0765044,0.0832573
0.0674185,0.0606886,0.0709523
0.143585,0.0674185,0.0741723
0.160305,0.143585,0.140439
0.142352,0.160305,0.160347
0.153377,0.142352,0.142815
0.0929217,0.153377,0.152193
0.0998355,0.0929217,0.102978
0.0926483,0.0998355,0.110024
0.190004,0.0926483,0.105283
0.149107,0.190004,0.186545
0.136865,0.149107,0.156424
0.0800433,0.136865,0.144794
0.107415,0.0800433,0.0978091
0.140811,0.107415,0.117572
0.170793,0.140811,0.148949
0.106242,0.170793,0.173877
0.0917884,0.106242,0.119054
0.0734774,0.0917884,0.100259
0.0729854,0.0734774,0.0854834
0.0738751,0.0729854,0.0838021
0.0560661,0.0738751,0.0861589
0.00587004,0.0560661,0.0719271
0.010587,0.00587004,0.0281882
