#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.395684,0.418577,0.403469
0.416957,0.395684,0.381576
0.404282,0.416957,0.398232
0.526211,0.404282,0.386691
0.574221,0.526211,0.499309
0.532718,0.574221,0.542569
0.535302,0.532718,0.506685
0.450368,0.535302,0.509785
0.465418,0.450368,0.431306
0.555025,0.465418,0.44487
0.413388,0.555025,0.528083
0.632633,0.413388,0.3975
0.584738,0.632633,0.595361
0.333996,0.584738,0.554818
0.571775,0.333996,0.324186
0.586686,0.571775,0.543377
0.748965,0.586686,0.556646
0.55167,0.748965,0.689814
0.50133,0.55167,0.52507
0.437211,0.50133,0.47914
0.564667,0.437211,0.418767
0.767664,0.564667,0.537353
0.69026,0.767664,0.703515
0.390052,0.69026,0.645955
