#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.0105488
0.00587004,0.00587004,0.0129851
0.00587004,0.00587004,0.0136504
0.00587004,0.00587004,0.0121584
0.00587004,0.00587004,0.0108041
0.00587004,0.00587004,0.00937073
0.0130722,0.00587004,0.0080211
0.0113822,0.0130722,0.0161947
0.0195734,0.0113822,0.0193735
0.0575622,0.0195734,0.0222457
0.0357173,0.0575622,0.057014
0.0192007,0.0357173,0.0312924
0.0165365,0.0192007,0.0167462
0.0182364,0.0165365,0.0150852
0.0293254,0.0182364,0.0192497
0.0536257,0.0293254,0.0339901
0.0638249,0.0536257,0.0599877
0.0564787,0.0638249,0.069197
0.0538941,0.0564787,0.0608327
0.0916443,0.0538941,0.0583959
0.105412,0.0916443,0.0974257
0.0987022,0.105412,0.110617
0.080933,0.0987022,0.102868
0.0963065,0.080933,0.0845888
