#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.380703,0.169704,0.176411
0.379624,0.380703,0.363436
0.367159,0.379624,0.361877
0.289193,0.367159,0.349599
0.14446,0.289193,0.282778
0.122555,0.14446,0.15073
0.190322,0.122555,0.144255
0.144609,0.190322,0.194518
0.0962618,0.144609,0.158092
0.0851678,0.0962618,0.115534
0.0747151,0.0851678,0.0992358
0.0388636,0.0747151,0.0893462
0.0465428,0.0388636,0.0613384
0.150653,0.0465428,0.0645448
0.14607,0.150653,0.15163
0.0848447,0.14607,0.148623
0.0609669,0.0848447,0.0958646
0.046185,0.0609669,0.0713657
0.0182811,0.046185,0.0563791
0.0356676,0.0182811,0.0332179
0.0193299,0.0356676,0.048169
0.0282518,0.0193299,0.0365086
0.0260399,0.0282518,0.0430258
0.0149062,0.0260399,0.0379059
