#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0109647,0.00892684,0.0240857
0.00625774,0.0109647,0.032358
0.00587004,0.00625774,0.0216715
0.00587004,0.00587004,0.0208891
0.00587004,0.00587004,0.0171817
0.00587004,0.00587004,0.0119579
0.00713253,0.00587004,0.0215139
0.00587004,0.00713253,0.0153258
0.00587004,0.00587004,0.0168928
0.00587004,0.00587004,0.0158206
0.00587004,0.00587004,0.0150605
0.00587004,0.00587004,0.0127396
0.00587004,0.00587004,0.0109425
0.00587004,0.00587004,0.0131631
0.00587004,0.00587004,-0.0015609
0.00587004,0.00587004,-0.0044731
0.00587004,0.00587004,0.0058389
0.00587004,0.00587004,0.00897358
0.00587004,0.00587004,0.00769742
0.00841986,0.00587004,0.0105256
0.00587004,0.00841986,0.0141948
0.00587004,0.00587004,0.013374
0.00587004,0.00587004,0.0126116
0.00794767,0.00587004,0.0109427
