#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.010572,0.0198273
0.00587004,0.00587004,0.00151596
0.0117749,0.00587004,0.0104355
0.0200854,0.0117749,0.018496
0.0273173,0.0200854,0.0316799
0.0323772,0.0273173,0.0331988
0.0302499,0.0323772,0.0400956
0.0341566,0.0302499,0.0357855
0.0433866,0.0341566,0.0395476
0.0506484,0.0433866,0.0508055
0.0614739,0.0506484,0.0570041
0.058949,0.0614739,0.0679421
0.0705499,0.058949,0.0648483
0.0704356,0.0705499,0.0755861
0.0762211,0.0704356,0.0759486
0.0544209,0.0762211,0.0813414
0.0372333,0.0544209,0.0619894
0.0548036,0.0372333,0.0464384
0.0610465,0.0548036,0.0584672
0.0739198,0.0610465,0.0664163
0.0839998,0.0739198,0.0807751
0.102887,0.0839998,0.0917613
0.12424,0.102887,0.109292
0.135329,0.12424,0.129671
