#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.346974,0.611265,0.569075
0.305834,0.346974,0.346493
0.371662,0.305834,0.306808
0.277333,0.371662,0.364076
0.36778,0.277333,0.289482
0.403537,0.36778,0.36785
0.468162,0.403537,0.39545
0.614784,0.468162,0.444062
0.56081,0.614784,0.557664
0.290261,0.56081,0.517306
0.440855,0.290261,0.291869
0.450075,0.440855,0.423902
0.595007,0.450075,0.432524
0.326302,0.595007,0.549639
0.263546,0.326302,0.33085
0.633607,0.263546,0.265943
0.485966,0.633607,0.572908
0.57087,0.485966,0.462944
0.483312,0.57087,0.531268
0.300858,0.483312,0.457758
0.416276,0.300858,0.299418
0.259082,0.416276,0.406975
0.302961,0.259082,0.265937
0.418309,0.302961,0.307564
