#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.302876,0.305203,0.299091
0.296256,0.302876,0.296394
0.270763,0.296256,0.291913
0.294382,0.270763,0.268404
0.339051,0.294382,0.290698
0.334259,0.339051,0.332868
0.404099,0.334259,0.328754
0.300988,0.404099,0.397247
0.408681,0.300988,0.298023
0.514869,0.408681,0.401786
0.361418,0.514869,0.506406
0.350244,0.361418,0.355621
0.245001,0.350244,0.344437
0.202489,0.245001,0.246378
0.209,0.202489,0.204371
0.192956,0.209,0.209744
0.181375,0.192956,0.195579
0.15867,0.181375,0.183408
0.146264,0.15867,0.162266
0.137099,0.146264,0.149805
0.11763,0.137099,0.141183
0.106461,0.11763,0.122427
0.0984636,0.106461,0.111136
0.078085,0.0984636,0.102825
