#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0289973,0.0257218,0.0577714
0.0313682,0.0289973,0.0572492
0.0197822,0.0313682,0.0538222
0.0228241,0.0197822,0.0440655
0.0347878,0.0228241,0.045881
0.059784,0.0347878,0.0460813
0.0690091,0.059784,0.0669275
0.0826975,0.0690091,0.075922
0.0563991,0.0826975,0.0896781
0.062463,0.0563991,0.0611885
0.0514337,0.062463,0.0669769
0.030563,0.0514337,0.0540675
0.0101048,0.030563,0.0308476
0.0133406,0.0101048,0.00929382
0.0225507,0.0133406,0.0148951
0.0212186,0.0225507,0.0263476
0.0180873,0.0212186,0.0257923
0.0170534,0.0180873,0.0247949
0.00923501,0.0170534,0.0237704
0.0201699,0.00923501,0.0178141
0.0269595,0.0201699,0.0301017
0.0504893,0.0269595,0.0356235
0.0257715,0.0504893,0.0590044
0.0610017,0.0257715,0.0285344
