#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0455338,0.0607383,0.0445594
0.0264475,0.0455338,0.0271831
0.0168944,0.0264475,0.0124221
0.0212982,0.0168944,0.0114198
0.0213976,0.0212982,0.0170791
0.0292856,0.0213976,0.0157966
0.0294745,0.0292856,0.029214
0.0404094,0.0294745,0.0246139
0.0401708,0.0404094,0.0349229
0.0301554,0.0401708,0.04941
0.0320442,0.0301554,0.0453208
0.0292011,0.0320442,0.0491898
0.0258163,0.0292011,0.0492308
0.0190168,0.0258163,0.0463732
0.00587004,0.0190168,0.0299354
0.00819122,0.00587004,0.0192153
0.0191907,0.00819122,0.016736
0.0242208,0.0191907,0.023525
0.0255876,0.0242208,0.0286744
0.00587004,0.0255876,0.0281804
0.0131616,0.00587004,0.00719049
0.0130572,0.0131616,0.0114495
0.00587004,0.0130572,0.0151403
0.00587004,0.00587004,0.0190906
