#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.298145,0.298015,0.296836
0.378084,0.298145,0.293246
0.384262,0.378084,0.362399
0.380062,0.384262,0.368621
0.428349,0.380062,0.37385
0.347491,0.428349,0.412462
0.377939,0.347491,0.345814
0.415993,0.377939,0.36898
0.469748,0.415993,0.401997
0.459638,0.469748,0.44886
0.458435,0.459638,0.440467
0.520585,0.458435,0.437705
0.522608,0.520585,0.488979
0.575259,0.522608,0.490719
0.533125,0.575259,0.532695
0.502319,0.533125,0.499821
0.517021,0.502319,0.475866
0.519571,0.517021,0.488443
0.435104,0.519571,0.491328
0.447734,0.435104,0.423934
0.385852,0.447734,0.434336
0.45429,0.385852,0.380454
0.380782,0.45429,0.436896
0.453783,0.380782,0.373153
