#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00578555,0.00225159,0.0181722
0.00575572,0.00578555,0.000141201
0.0215815,0.00575572,0.00243049
0.086649,0.0215815,0.0255018
0.13608,0.086649,0.0852727
0.0473729,0.13608,0.125288
0.00748542,0.0473729,0.0424488
0.00577064,0.00748542,0.00592997
0.00568117,0.00577064,-0.00769958
0.0365921,0.00568117,0.0115151
0.0312986,0.0365921,0.0456162
0.0456581,0.0312986,0.0355914
0.0595553,0.0456581,0.0486395
0.0424075,0.0595553,0.0590795
0.0234504,0.0424075,0.0446053
0.0711165,0.0234504,0.0361475
0.0577213,0.0711165,0.103752
0.00977181,0.0577213,0.107178
0.00587004,0.00977181,0.0368173
0.0427305,0.00587004,0.011171
0.0443608,0.0427305,0.0729743
0.015622,0.0443608,0.0638277
0.0154381,0.015622,0.035467
0.0254385,0.0154381,0.0322708
