#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0340224,0.0335949,0.0302613
0.0408716,0.0340224,0.0341546
0.0496642,0.0408716,0.0423863
0.0511753,0.0496642,0.0521035
0.0490927,0.0511753,0.0538888
0.0558822,0.0490927,0.0525429
0.0554051,0.0558822,0.0602127
0.0463987,0.0554051,0.059391
0.0395097,0.0463987,0.0492982
0.0331476,0.0395097,0.0417695
0.0372184,0.0331476,0.0348468
0.0388834,0.0372184,0.0385238
0.0450368,0.0388834,0.0400372
0.0685369,0.0450368,0.0474173
0.0850187,0.0685369,0.072188
0.0822005,0.0850187,0.0882551
0.102445,0.0822005,0.0850113
0.154783,0.102445,0.106076
0.220895,0.154783,0.158082
0.320104,0.220895,0.219318
0.292101,0.320104,0.305722
0.135762,0.292101,0.281568
0.0135096,0.135762,0.137446
0.00902128,0.0135096,0.0213485
