#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.191972,0.295366,0.286264
0.255464,0.191972,0.192482
0.23434,0.255464,0.252154
0.272989,0.23434,0.232149
0.352297,0.272989,0.266946
0.425814,0.352297,0.335569
0.380847,0.425814,0.394864
0.365871,0.380847,0.360224
0.256691,0.365871,0.348564
0.271931,0.256691,0.25486
0.261781,0.271931,0.268618
0.25265,0.261781,0.25935
0.235025,0.25265,0.251624
0.275882,0.235025,0.235147
0.227938,0.275882,0.271488
0.232451,0.227938,0.227285
0.24861,0.232451,0.23168
0.285336,0.24861,0.247077
0.221188,0.285336,0.280275
0.237222,0.221188,0.222489
0.260146,0.237222,0.23843
0.278656,0.260146,0.258364
0.234031,0.278656,0.274119
0.221044,0.234031,0.233962
