#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.208061,1.00973,0.821484
0.333037,0.208061,0.220809
1.01947,0.333037,0.377748
1.01982,1.01947,0.824735
1.01492,1.01982,0.822859
1.01854,1.01492,0.821184
0.997694,1.01854,0.82213
1.02274,0.997694,0.816341
1.02167,1.02274,0.822926
0.986252,1.02167,0.82248
1.01755,0.986252,0.812505
0.939734,1.01755,0.821116
0.966057,0.939734,0.798156
1.00732,0.966057,0.806966
0.975034,1.00732,0.818917
1.00356,0.975034,0.809765
0.971172,1.00356,0.817767
0.984706,0.971172,0.808583
0.961564,0.984706,0.812515
0.927576,0.961564,0.805362
0.979254,0.927576,0.794191
0.955575,0.979254,0.810729
0.913127,0.955575,0.803424
0.920991,0.913127,0.788748
