#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00914057,0.0162582,0.0228726
0.0288184,0.00914057,0.0176483
0.00943879,0.0288184,0.0282739
0.0153933,0.00943879,0.0236775
0.0150603,0.0153933,0.0300593
0.0104677,0.0150603,0.0355608
0.00587004,0.0104677,0.0467039
0.00587004,0.00587004,0.0284602
0.00854412,0.00587004,0.0238365
0.0386001,0.00854412,0.0306572
0.0160246,0.0386001,0.0433911
0.0192752,0.0160246,0.0247108
0.0264972,0.0192752,0.029
0.00587004,0.0264972,0.0298654
0.0305928,0.00587004,0.0131771
0.0232466,0.0305928,0.0283567
0.0187782,0.0232466,0.0229151
0.0253441,0.0187782,0.0224046
0.0124707,0.0253441,0.0298079
0.00587004,0.0124707,0.02436
0.00587004,0.00587004,0.0229446
0.00587004,0.00587004,0.0235611
0.00587004,0.00587004,0.022771
0.00587004,0.00587004,0.0247446
