#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0309706,0.036433,0.0458508
0.0312887,0.0309706,0.037281
0.0404292,0.0312887,0.0357942
0.0291365,0.0404292,0.0437126
0.0297826,0.0291365,0.0313364
0.0204383,0.0297826,0.0390852
0.0456333,0.0204383,0.0254472
0.0464633,0.0456333,0.0518035
0.0577561,0.0464633,0.054272
0.0546247,0.0577561,0.0672214
0.0819072,0.0546247,0.0634828
0.0657286,0.0819072,0.0918912
0.0349668,0.0657286,0.0747954
0.0189223,0.0349668,0.0432302
0.0607681,0.0189223,0.0322788
0.0360603,0.0607681,0.0708357
0.0564687,0.0360603,0.0442482
0.0462198,0.0564687,0.0651274
0.0360304,0.0462198,0.0532874
0.0155325,0.0360304,0.0421158
0.0172473,0.0155325,0.0226557
0.0131318,0.0172473,0.02417
0.0192951,0.0131318,0.0209586
0.0262735,0.0192951,0.028318
