#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0560264,0.0673291,0.0710753
0.0546744,0.0560264,0.0601789
0.0642027,0.0546744,0.0570561
0.0876828,0.0642027,0.0647196
0.110164,0.0876828,0.0860168
0.128271,0.110164,0.107001
0.102698,0.128271,0.126213
0.0543961,0.102698,0.102726
0.0686711,0.0543961,0.0617833
0.0587004,0.0686711,0.0733122
0.0985978,0.0587004,0.0663566
0.110318,0.0985978,0.0992301
0.0481234,0.110318,0.10792
0.106272,0.0481234,0.0566264
0.0604301,0.106272,0.108532
0.0307817,0.0604301,0.07207
0.0293154,0.0307817,0.0473046
0.0290321,0.0293154,0.0422783
0.0320342,0.0290321,0.0412211
0.0375166,0.0320342,0.0449812
0.0121576,0.0375166,0.0463907
0.0195536,0.0121576,0.0209294
0.00587004,0.0195536,0.0285466
0.00587004,0.00587004,0.0174212
