#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0221133,0.040136,0.0528255
0.0247526,0.0221133,0.0246786
0.0834282,0.0247526,0.0187339
0.0962916,0.0834282,0.072826
0.157229,0.0962916,0.0824834
0.116218,0.157229,0.137527
0.119871,0.116218,0.0966921
0.0942338,0.119871,0.124686
0.0804658,0.0942338,0.115474
0.0654254,0.0804658,0.114594
0.0616429,0.0654254,0.0835987
0.10919,0.0616429,0.0718546
0.14272,0.10919,0.113905
0.11579,0.14272,0.143895
0.10417,0.11579,0.116265
0.0962518,0.10417,0.103623
0.0934585,0.0962518,0.0943532
0.100417,0.0934585,0.0924994
0.107107,0.100417,0.0988397
0.158556,0.107107,0.103609
0.204522,0.158556,0.147249
0.234349,0.204522,0.18982
0.293845,0.234349,0.217968
0.296499,0.293845,0.280895
