#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.203583,0.233937,0.23278
0.215571,0.203583,0.206248
0.159977,0.215571,0.217609
0.138073,0.159977,0.164594
0.0970769,0.138073,0.144358
0.257357,0.0970769,0.104449
0.264232,0.257357,0.259673
0.417544,0.264232,0.263837
0.325551,0.417544,0.391218
0.220567,0.325551,0.315166
0.155201,0.220567,0.222264
0.163367,0.155201,0.161754
0.36191,0.163367,0.170935
0.457789,0.36191,0.348292
0.374639,0.457789,0.420401
0.399019,0.374639,0.3546
0.413915,0.399019,0.375058
0.338902,0.413915,0.387204
0.605529,0.338902,0.32749
0.698471,0.605529,0.52253
0.544637,0.698471,0.575825
0.692963,0.544637,0.484936
0.608114,0.692963,0.574634
0.606553,0.608114,0.527037
