#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0623934,0.0988911,0.0440193
0.150375,0.0623934,0.00436658
0.146368,0.150375,0.10211
0.0798445,0.146368,0.0862394
0.0828119,0.0798445,0.028381
0.0566526,0.0828119,0.0316648
0.120483,0.0566526,0.00379886
0.118693,0.120483,0.0759349
0.128574,0.118693,0.079453
0.0528453,0.128574,0.0910105
0.0155822,0.0528453,0.00563094
0.008564,0.0155822,-0.0399738
0.0166906,0.008564,-0.0506196
0.0626221,0.0166906,-0.0422648
0.0774438,0.0626221,0.0093485
0.0608775,0.0774438,0.0327692
0.0792779,0.0608775,0.0140529
0.0927228,0.0792779,0.035068
0.0959188,0.0927228,0.0511402
0.0884135,0.0959188,0.0555519
0.105606,0.0884135,0.0478614
0.117257,0.105606,0.0688579
0.119926,0.117257,0.0836199
0.151652,0.119926,0.0890229
