#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0305282,0.0303294,0.0394537
0.0268451,0.0305282,0.0349121
0.0290768,0.0268451,0.0298599
0.0342312,0.0290768,0.0378624
0.032576,0.0342312,0.0448659
0.0413289,0.032576,0.0416121
0.0427256,0.0413289,0.0489758
0.0496543,0.0427256,0.0482279
0.044167,0.0496543,0.0540255
0.0375663,0.044167,0.0542887
0.0256125,0.0375663,0.0496252
0.0277995,0.0256125,0.040185
0.0428995,0.0277995,0.04102
0.0515232,0.0428995,0.0516487
0.0676024,0.0515232,0.0597454
0.10577,0.0676024,0.0724377
0.0916641,0.10577,0.102771
0.0653757,0.0916641,0.0930301
0.0740441,0.0653757,0.073252
0.13097,0.0740441,0.079836
0.107366,0.13097,0.128298
0.0781099,0.107366,0.112653
0.0894722,0.0781099,0.0888126
0.138953,0.0894722,0.0970093
