#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.147049,0.137422,0.137439
0.1604,0.147049,0.142607
0.206451,0.1604,0.15351
0.244907,0.206451,0.193663
0.196793,0.244907,0.232541
0.193622,0.196793,0.192767
0.235065,0.193622,0.188551
0.249604,0.235065,0.224937
0.212599,0.249604,0.239469
0.218693,0.212599,0.213755
0.228271,0.218693,0.217468
0.277925,0.228271,0.225362
0.355225,0.277925,0.270648
0.368883,0.355225,0.343997
0.368023,0.368883,0.360159
0.32661,0.368023,0.36186
0.29801,0.32661,0.325887
0.279486,0.29801,0.299914
0.229866,0.279486,0.285294
0.230229,0.229866,0.241035
0.229488,0.230229,0.238013
0.177185,0.229488,0.234375
0.139524,0.177185,0.188455
0.118683,0.139524,0.154094
